Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
16-Dec-91,2900,2955,2900,2955,0,0,0,0,,,55,55
17-Dec-91,2945,2975,2920,2920,0,0,0,0,,,55,-25
18-Dec-91,2930,3000,2930,2995,0,0,0,0,,,70,65
19-Dec-91,3015,3040,2990,3000,0,0,0,0,,,50,-15
20-Dec-91,2990,3035,2950,2960,0,0,0,0,,,85,-30
23-Dec-91,2960,3030,2950,3020,0,0,0,0,,,80,60
24-Dec-91,3140,3200,3120,3125,0,0,0,0,,,80,-15
1-Jan-92,3260,3340,3240,3330,0,0,0,0,,,100,70
2-Jan-92,3390,3430,3360,3400,0,0,0,0,,,70,10
3-Jan-92,3450,3490,3410,3445,0,0,0,0,,,80,-5
6-Jan-92,3360,3370,3295,3315,0,0,0,0,,,75,-45
7-Jan-92,3280,3370,3265,3335,0,0,0,0,,,105,55
8-Jan-92,3350,3460,3350,3450,0,0,0,0,,,110,100
9-Jan-92,3465,3495,3445,3485,0,0,0,0,,,50,20
13-Jan-92,3550,3590,3530,3540,0,0,0,0,,,60,-10
14-Jan-92,3460,3490,3440,3460,0,0,0,0,,,50,0
15-Jan-92,3480,3490,3440,3475,0,0,0,0,,,50,-5
16-Jan-92,3430,3465,3400,3400,0,0,0,0,,,65,-30
20-Jan-92,3610,3670,3570,3630,0,0,0,0,,,100,20
21-Jan-92,3660,3710,3630,3630,0,0,0,0,,,80,-30
22-Jan-92,3620,3690,3615,3670,0,0,0,0,,,75,50
23-Jan-92,3700,3710,3610,3610,0,0,0,0,,,100,-90
24-Jan-92,3640,3660,3560,3575,0,0,0,0,,,100,-65
27-Jan-92,3590,3670,3570,3615,0,0,0,0,,,100,25
29-Jan-92,3810,3930,3730,3900,0,0,0,0,,,200,90
30-Jan-92,3975,4110,3950,4100,0,0,0,0,,,160,125
31-Jan-92,4080,4190,4045,4110,0,0,0,0,,,145,30
3-Feb-92,4000,4125,3900,4050,0,0,0,0,,,225,50
4-Feb-92,4000,4225,4000,4200,0,0,0,0,,,225,200
5-Feb-92,4225,4400,4200,4350,0,0,0,0,,,200,125
6-Feb-92,4375,4600,4375,4525,0,0,0,0,,,225,150
7-Feb-92,4550,4550,4100,4175,0,0,0,0,,,450,-375
10-Feb-92,4250,4475,4250,4450,0,0,0,0,,,225,200
12-Feb-92,4800,4875,4700,4750,0,0,0,0,,,175,-50
13-Feb-92,4700,4850,4650,4800,0,0,0,0,,,200,100
20-Feb-92,5250,5300,5050,5050,0,0,0,0,,,250,-200
21-Feb-92,5050,5150,4850,5075,0,0,0,0,,,300,25
24-Feb-92,5150,5150,4975,4975,0,0,0,0,,,175,-175
26-Feb-92,5525,5750,5500,5650,0,0,0,0,,,250,125
27-Feb-92,5650,5850,5600,5625,0,0,0,0,,,250,-25
28-Feb-92,5700,5700,5500,5550,0,0,0,0,,,200,-150
29-Feb-92,5550,5600,5350,5525,0,0,0,0,,,250,-25
2-Mar-92,6600,6600,6250,6500,0,0,0,0,,,350,-100
3-Mar-92,6250,6900,6200,6900,0,0,0,0,,,700,650
9-Mar-92,7900,8100,7800,7800,0,0,0,0,,,300,-100
10-Mar-92,7600,7600,7050,7350,0,0,0,0,,,550,-250
11-Mar-92,6500,7250,6500,6900,0,0,0,0,,,750,400
12-Mar-92,7000,7400,7000,7000,0,0,0,0,,,400,0
13-Mar-92,7150,7400,7000,7000,0,0,0,0,,,400,-150
16-Mar-92,7250,7300,7125,7150,0,0,0,0,,,175,-100
17-Mar-92,7250,7300,7125,7150,0,0,0,0,,,175,-100
18-Mar-92,7100,7200,7050,7150,0,0,0,0,,,150,50
20-Mar-92,7100,7950,7050,7700,0,0,0,0,,,900,600
24-Mar-92,8300,8500,8050,8200,0,0,0,0,,,450,-100
25-Mar-92,8200,8350,8150,8300,0,0,0,0,,,200,100
27-Mar-92,8100,8100,7750,7900,0,0,0,0,,,350,-200
30-Mar-92,8500,8500,8000,8000,0,0,0,0,,,500,-500
31-Mar-92,8300,9200,8300,8800,0,0,0,0,,,900,500
2-Apr-92,10000,10500,9200,9550,0,0,0,0,,,1300,-450
3-Apr-92,8800,9400,8300,9050,0,0,0,0,,,1100,250
6-Apr-92,8200,8650,7800,8450,0,0,0,0,,,850,250
7-Apr-92,8200,8450,7800,8400,0,0,0,0,,,650,200
8-Apr-92,8300,9100,8300,8850,0,0,0,0,,,800,550
10-Apr-92,8700,9000,8300,8800,0,0,0,0,,,700,100
13-Apr-92,8600,8850,8250,8350,0,0,0,0,,,600,-250
22-Apr-92,8100,8600,8100,8500,0,0,0,0,,,500,400
28-Apr-92,7750,7750,6650,6700,0,0,0,0,,,1100,-1050
29-Apr-92,6700,6700,5700,6350,0,0,0,0,,,1000,-350
30-Apr-92,6400,7200,6100,7200,0,0,0,0,,,1100,800
6-May-92,5900,6400,5800,6300,0,0,0,0,,,600,400
7-May-92,6500,7000,6450,6450,0,0,0,0,,,550,-50
11-May-92,6100,6150,5500,5600,0,0,0,0,,,650,-500
12-May-92,5000,5200,4500,4750,0,0,0,0,,,700,-250
13-May-92,5600,5700,5350,5550,0,0,0,0,,,350,-50
14-May-92,5450,5450,4900,5300,0,0,0,0,,,550,-150
18-May-92,5500,5550,5300,5325,0,0,0,0,,,250,-175
19-May-92,5450,5600,5350,5500,0,0,0,0,,,250,50
20-May-92,5350,5550,5350,5450,0,0,0,0,,,200,100
22-May-92,5000,5300,5000,5150,0,0,0,0,,,300,150
25-May-92,5100,5175,4975,5025,0,0,0,0,,,200,-75
26-May-92,4900,5100,4825,5050,0,0,0,0,,,275,150
27-May-92,5100,5200,4550,4650,0,0,0,0,,,650,-450
28-May-92,4500,4500,4250,4475,0,0,0,0,,,250,-25
29-May-92,4350,4450,4175,4225,0,0,0,0,,,275,-125
1-Jun-92,4300,4400,4125,4360,0,0,0,0,,,275,60
2-Jun-92,4350,4700,4350,4625,0,0,0,0,,,350,275
3-Jun-92,4600,4775,4525,4525,0,0,0,0,,,250,-75
4-Jun-92,4400,4500,4150,4250,0,0,0,0,,,350,-150
5-Jun-92,4250,4600,4250,4550,0,0,0,0,,,350,300
8-Jun-92,4450,4650,4450,4600,0,0,0,0,,,200,150
9-Jun-92,4725,4850,4625,4650,0,0,0,0,,,225,-75
10-Jun-92,4650,5475,4525,5350,0,0,0,0,,,950,700
25-Jun-92,4900,4950,4850,4900,0,0,0,0,,,100,0
15-Jul-92,4675,4800,4675,4800,0,0,0,0,,,125,125
16-Jul-92,4700,4700,4600,4600,0,0,0,0,,,100,-100
17-Jul-92,4600,4650,4525,4575,0,0,0,0,,,125,-25
20-Jul-92,4650,4775,4575,4650,0,0,0,0,,,200,0
21-Jul-92,4700,4725,4650,4700,0,0,0,0,,,75,0
22-Jul-92,4675,4800,4600,4625,0,0,0,0,,,200,-50
23-Jul-92,4550,4550,4400,4400,0,0,0,0,,,150,-150
27-Jul-92,4700,4750,4650,4750,0,0,0,0,,,100,50
28-Jul-92,4750,4825,4650,4725,0,0,0,0,,,175,-25
29-Jul-92,4700,4700,4600,4600,0,0,0,0,,,100,-100
30-Jul-92,4575,4625,4450,4500,0,0,0,0,,,175,-75
31-Jul-92,4500,4550,4400,4450,0,0,0,0,,,150,-50
3-Aug-92,4425,4500,4400,4450,0,0,0,0,,,100,25
4-Aug-92,4425,4475,4425,4450,0,0,0,0,,,50,25
5-Aug-92,4425,4475,4175,4225,0,0,0,0,,,300,-200
6-Aug-92,4175,4175,4075,4125,0,0,0,0,,,100,-50
7-Aug-92,4125,4275,4075,4200,0,0,0,0,,,200,75
10-Aug-92,4275,4325,4225,4275,0,0,0,0,,,100,0
11-Aug-92,4350,4350,4200,4225,0,0,0,0,,,150,-125
12-Aug-92,4200,4250,4125,4175,0,0,0,0,,,125,-25
14-Aug-92,4325,4575,4325,4550,0,0,0,0,,,250,225
17-Aug-92,4650,4800,4650,4775,0,0,0,0,,,150,125
18-Aug-92,4675,4975,4675,4925,0,0,0,0,,,300,250
19-Aug-92,5100,5200,4975,5050,0,0,0,0,,,225,-50
20-Aug-92,5150,5200,4900,4925,0,0,0,0,,,300,-225
21-Aug-92,4850,5150,4850,5150,0,0,0,0,,,300,300
24-Aug-92,5225,5225,5025,5150,0,0,0,0,,,200,-75
25-Aug-92,5075,5075,4900,4900,0,0,0,0,,,175,-175
26-Aug-92,4900,4900,4700,4825,0,0,0,0,,,200,-75
27-Aug-92,4500,4675,4450,4625,0,0,0,0,,,225,125
28-Aug-92,4675,4700,4575,4575,0,0,0,0,,,125,-100
1-Sep-92,4725,4725,4650,4665,0,0,0,0,,,75,-60
2-Sep-92,4575,4625,4500,4600,0,0,0,0,,,125,25
3-Sep-92,4650,4650,4425,4625,0,0,0,0,,,225,-25
4-Sep-92,4650,4800,4600,4750,0,0,0,0,,,200,100
7-Sep-92,4625,4825,4625,4750,0,0,0,0,,,200,125
8-Sep-92,4750,4750,4675,4750,0,0,0,0,,,75,0
9-Sep-92,4950,5000,4900,4950,0,0,0,0,,,100,0
11-Sep-92,5025,5225,5000,5200,0,0,0,0,,,225,175
14-Sep-92,5150,5350,5100,5325,0,0,0,0,,,250,175
15-Sep-92,5475,5550,5400,5450,0,0,0,0,,,150,-25
16-Sep-92,5575,5575,5400,5400,0,0,0,0,,,175,-175
17-Sep-92,5300,5425,5275,5350,0,0,0,0,,,150,50
18-Sep-92,5300,5375,5225,5325,0,0,0,0,,,150,25
21-Sep-92,5200,5275,5100,5125,0,0,0,0,,,175,-75
22-Sep-92,5100,5225,5075,5200,0,0,0,0,,,150,100
24-Sep-92,5200,5200,5050,5050,0,0,0,0,,,150,-150
28-Sep-92,5100,5125,5025,5050,0,0,0,0,,,100,-50
29-Sep-92,5000,5100,4900,4950,0,0,0,0,,,200,-50
30-Sep-92,5050,5200,5025,5150,0,0,0,0,,,175,100
1-Oct-92,5225,5250,5125,5175,0,0,0,0,,,125,-50
6-Oct-92,5150,5200,5050,5050,0,0,0,0,,,150,-100
8-Oct-92,5000,5050,4900,5000,0,0,0,0,,,150,0
9-Oct-92,3950,3950,3825,3850,0,0,0,0,,,125,-100
12-Oct-92,3700,3775,3600,3650,0,0,0,0,,,175,-50
13-Oct-92,3650,3775,3625,3750,0,0,0,0,,,150,100
14-Oct-92,3700,3725,3550,3575,0,0,0,0,,,175,-125
15-Oct-92,3550,3625,3475,3550,0,0,0,0,,,150,0
20-Oct-92,3400,3450,3300,3350,0,0,0,0,,,150,-50
21-Oct-92,3250,3250,3125,3125,0,0,0,0,,,125,-125
22-Oct-92,3225,3325,3210,3235,0,0,0,0,,,115,10
25-Oct-92,3325,3325,3225,3250,0,0,0,0,,,100,-75
28-Oct-92,3250,3250,3000,3025,0,0,0,0,,,250,-225
29-Oct-92,3050,3125,3000,3050,0,0,0,0,,,125,0
30-Oct-92,3075,3150,2925,2975,0,0,0,0,,,225,-100
3-Nov-92,3025,3125,3025,3100,0,0,0,0,,,100,75
4-Nov-92,3150,3275,3100,3125,0,0,0,0,,,175,-25
5-Nov-92,3100,3125,2850,2900,0,0,0,0,,,275,-200
6-Nov-92,2800,2850,2700,2800,0,0,0,0,,,150,0
9-Nov-92,2750,2750,2450,2500,0,0,0,0,,,300,-250
11-Nov-92,2500,2525,2350,2400,0,0,0,0,,,175,-100
12-Nov-92,2525,2575,2475,2475,0,0,0,0,,,100,-50
13-Nov-92,2475,2475,2300,2350,0,0,0,0,,,175,-125
18-Nov-92,2250,2275,2150,2200,0,0,0,0,,,125,-50
19-Nov-92,2150,2175,2025,2075,0,0,0,0,,,150,-75
20-Nov-92,2050,2300,2025,2275,0,0,0,0,,,275,225
23-Nov-92,2300,2475,2250,2375,0,0,0,0,,,225,75
24-Nov-92,2350,2550,2350,2475,0,0,0,0,,,200,125
25-Nov-92,2700,2750,2520,2520,0,0,0,0,,,230,-180
26-Nov-92,2475,2475,2250,2300,0,0,0,0,,,225,-175
27-Nov-92,2250,2350,2175,2300,0,0,0,0,,,175,50
30-Nov-92,2325,2400,2250,2300,0,0,0,0,,,150,-25
1-Dec-92,2325,2425,2325,2400,0,0,0,0,,,100,75
2-Dec-92,2475,2550,2425,2450,0,0,0,0,,,125,-25
3-Dec-92,2450,2525,2375,2475,0,0,0,0,,,150,25
4-Dec-92,2600,2675,2525,2575,0,0,0,0,,,150,-25
10-Dec-92,2500,2500,2400,2400,0,0,0,0,,,100,-100
11-Dec-92,2450,2500,2350,2350,0,0,0,0,,,150,-100
14-Dec-92,2350,2375,2250,2275,0,0,0,0,,,125,-75
15-Dec-92,2225,2350,2225,2300,0,0,0,0,,,125,75
16-Dec-92,2225,2275,2125,2175,0,0,0,0,,,150,-50
17-Dec-92,2175,2250,2175,2225,0,0,0,0,,,75,50
18-Dec-92,2275,2425,2275,2350,0,0,0,0,,,150,75
21-Dec-92,2425,2500,2425,2500,0,0,0,0,,,75,75
22-Dec-92,2550,2600,2450,2475,0,0,0,0,,,150,-75
23-Dec-92,2475,2525,2425,2515,0,0,0,0,,,100,40
24-Dec-92,2600,2650,2525,2575,0,0,0,0,,,125,-25
4-Jan-93,2625,2625,2425,2450,0,0,0,0,,,200,-175
5-Jan-93,2400,2450,2350,2385,0,0,0,0,,,100,-15
6-Jan-93,2350,2400,2325,2325,0,0,0,0,,,75,-25
7-Jan-93,2265,2350,2225,2275,0,0,0,0,,,125,10
8-Jan-93,2350,2375,2300,2325,0,0,0,0,,,75,-25
14-Jan-93,2375,2375,2325,2375,0,0,0,0,,,50,0
15-Jan-93,2440,2475,2400,2450,0,0,0,0,,,75,10
18-Jan-93,2500,2575,2500,2550,0,0,0,0,,,75,50
19-Jan-93,2525,2550,2475,2475,0,0,0,0,,,75,-50
20-Jan-93,2460,2460,2375,2425,0,0,0,0,,,85,-35
21-Jan-93,2425,2475,2400,2440,0,0,0,0,,,75,15
22-Jan-93,2425,2510,2375,2475,0,0,0,0,,,135,50
25-Jan-93,2525,2600,2500,2525,0,0,0,0,,,100,0
27-Jan-93,2600,2625,2550,2575,0,0,0,0,,,75,-25
28-Jan-93,2600,2675,2575,2650,0,0,0,0,,,100,50
29-Jan-93,2650,2750,2650,2675,0,0,0,0,,,100,25
1-Feb-93,2675,2680,2600,2625,0,0,0,0,,,80,-50
2-Feb-93,2575,2725,2575,2725,0,0,0,0,,,150,150
3-Feb-93,2725,2770,2725,2735,0,0,0,0,,,45,10
4-Feb-93,2675,2745,2675,2735,0,0,0,0,,,70,60
5-Feb-93,2700,2790,2690,2770,0,0,0,0,,,100,70
8-Feb-93,2900,2960,2900,2950,0,0,0,0,,,60,50
9-Feb-93,3050,3060,2985,3035,0,0,0,0,,,75,-15
10-Feb-93,3100,3130,3050,3110,0,0,0,0,,,80,10
11-Feb-93,3050,3080,3030,3045,0,0,0,0,,,50,-5
12-Feb-93,3020,3030,2960,3020,0,0,0,0,,,70,0
15-Feb-93,2925,2970,2860,2880,0,0,0,0,,,110,-45
16-Feb-93,2860,2885,2790,2800,0,0,0,0,,,95,-60
17-Feb-93,2790,2880,2790,2865,0,0,0,0,,,90,75
18-Feb-93,2940,3000,2925,2990,0,0,0,0,,,75,50
22-Feb-93,3125,3140,3070,3070,0,0,0,0,,,70,-55
23-Feb-93,3050,3170,3040,3155,0,0,0,0,,,130,105
24-Feb-93,3190,3225,3145,3175,0,0,0,0,,,80,-15
25-Feb-93,3190,3230,3170,3190,0,0,0,0,,,60,0
26-Feb-93,3240,3260,3205,3205,0,0,0,0,,,55,-35
27-Feb-93,3180,3190,3140,3155,0,0,0,0,,,50,-25
1-Mar-93,2900,2900,2660,2675,0,0,0,0,,,240,-225
2-Mar-93,2640,2660,2560,2650,0,0,0,0,,,100,10
3-Mar-93,2730,2765,2690,2720,0,0,0,0,,,75,-10
4-Mar-93,2650,2690,2630,2635,0,0,0,0,,,60,-15
5-Mar-93,2670,2680,2550,2560,0,0,0,0,,,130,-110
9-Mar-93,2525,2540,2390,2410,0,0,0,0,,,150,-115
10-Mar-93,2390,2400,2325,2400,0,0,0,0,,,75,10
11-Mar-93,2530,2540,2360,2400,0,0,0,0,,,180,-130
12-Mar-93,2450,2550,2450,2550,0,0,0,0,,,100,100
15-Mar-93,2560,2560,2515,2555,0,0,0,0,,,45,-5
16-Mar-93,2600,2620,2560,2570,0,0,0,0,,,60,-30
17-Mar-93,2560,2560,2470,2490,0,0,0,0,,,90,-70
18-Mar-93,2525,2530,2470,2470,0,0,0,0,,,60,-55
19-Mar-93,2440,2455,2420,2430,0,0,0,0,,,35,-10
22-Mar-93,2550,2550,2460,2480,0,0,0,0,,,90,-70
23-Mar-93,2470,2470,2440,2450,0,0,0,0,,,30,-20
26-Mar-93,2390,2420,2370,2380,0,0,0,0,,,50,-10
29-Mar-93,2390,2410,2280,2280,0,0,0,0,,,130,-110
30-Mar-93,2250,2260,2160,2230,0,0,0,0,,,100,-20
31-Mar-93,2280,2340,2280,2330,0,0,0,0,,,60,50
2-Apr-93,2360,2400,2340,2390,0,0,0,0,,,60,30
7-Apr-93,2440,2480,2420,2470,0,0,0,0,,,60,30
8-Apr-93,2360,2385,2300,2300,0,0,0,0,,,85,-60
12-Apr-93,2220,2230,2150,2165,0,0,0,0,,,80,-55
13-Apr-93,2120,2215,2120,2200,0,0,0,0,,,95,80
15-Apr-93,2290,2330,2275,2320,0,0,0,0,,,55,30
16-Apr-93,2290,2360,2265,2360,0,0,0,0,,,95,70
19-Apr-93,2330,2350,2295,2320,0,0,0,0,,,55,-10
20-Apr-93,2250,2250,2180,2200,0,0,0,0,,,70,-50
21-Apr-93,2210,2215,2145,2210,0,0,0,0,,,70,0
22-Apr-93,2160,2160,2090,2100,0,0,0,0,,,70,-60
23-Apr-93,2060,2065,2005,2020,0,0,0,0,,,60,-40
26-Apr-93,2040,2050,1940,1950,0,0,0,0,,,110,-90
27-Apr-93,1920,2005,1890,1990,0,0,0,0,,,115,70
28-Apr-93,2070,2100,2030,2040,0,0,0,0,,,70,-30
29-Apr-93,2020,2060,1990,2035,0,0,0,0,,,70,15
30-Apr-93,1960,1970,1860,1865,0,0,0,0,,,110,-95
3-May-93,1820,1825,1750,1775,0,0,0,0,,,75,-45
4-May-93,1820,1875,1820,1850,0,0,0,0,,,55,30
5-May-93,1860,1910,1820,1890,0,0,0,0,,,90,30
7-May-93,1940,1950,1880,1910,0,0,0,0,,,70,-30
10-May-93,1840,1850,1750,1775,0,0,0,0,,,100,-65
11-May-93,1770,1945,1770,1925,0,0,0,0,,,175,155
12-May-93,1980,2007.5,1935,2007.5,0,0,0,0,,,72.5,27.5
13-May-93,1935,1965,1930,1955,0,0,0,0,,,35,20
14-May-93,2020,2100,2020,2100,0,0,0,0,,,80,80
17-May-93,2110,2140,2045,2060,0,0,0,0,,,95,-50
18-May-93,2010,2090,2000,2080,0,0,0,0,,,90,70
21-May-93,2120,2130,2060,2100,0,0,0,0,,,70,-20
24-May-93,2110,2125,1995,2010,0,0,0,0,,,130,-100
25-May-93,1920,1975,1855,1855,0,0,0,0,,,120,-65
26-May-93,1900,1910,1810,1860,0,0,0,0,,,100,-40
27-May-93,1815,1890,1790,1810,0,0,0,0,,,100,-5
28-May-93,1830,1830,1730,1745,0,0,0,0,,,100,-85
31-May-93,1770,1840,1770,1780,0,0,0,0,,,70,10
2-Jun-93,1840,1870,1810,1835,0,0,0,0,,,60,-5
3-Jun-93,1850,1915,1850,1855,0,0,0,0,,,65,5
4-Jun-93,1970,2020,1940,2015,0,0,0,0,,,80,45
7-Jun-93,2060,2120,2020,2120,0,0,0,0,,,100,60
8-Jun-93,2090,2125,2040,2045,0,0,0,0,,,85,-45
9-Jun-93,2010,2050,1960,1980,0,0,0,0,,,90,-30
10-Jun-93,2025,2075,2025,2055,0,0,0,0,,,50,30
11-Jun-93,2090,2180,2090,2125,0,0,0,0,,,90,35
14-Jun-93,2120,2120,2060,2070,0,0,0,0,,,60,-50
15-Jun-93,2010,2010,1930,1950,0,0,0,0,,,80,-60
16-Jun-93,1930,1935,1830,1835,0,0,0,0,,,105,-95
17-Jun-93,1770,1790,1720,1740,0,0,0,0,,,70,-30
18-Jun-93,1730,1760,1680,1690,0,0,0,0,,,80,-40
21-Jun-93,1630,1680,1620,1670,0,0,0,0,,,60,40
22-Jun-93,1690,1730,1685,1730,0,0,0,0,,,45,40
23-Jun-93,1670,1710,1660,1705,0,0,0,0,,,50,35
24-Jun-93,1725,1740,1660,1680,0,0,0,0,,,80,-45
25-Jun-93,1675,1685,1645,1650,0,0,0,0,,,40,-25
28-Jun-93,1610,1625,1580,1600,0,0,0,0,,,45,-10
29-Jun-93,1635,1670,1635,1665,0,0,0,0,,,35,30
30-Jun-93,1700,1715,1670,1710,0,0,0,0,,,45,10
2-Jul-93,1730,1740,1705,1705,0,0,0,0,,,35,-25
5-Jul-93,1750,1775,1715,1720,0,0,0,0,,,60,-30
6-Jul-93,1700,1725,1680,1720,0,0,0,0,,,45,20
7-Jul-93,1730,1750,1705,1705,0,0,0,0,,,45,-25
8-Jul-93,1690,1700,1660,1680,0,0,0,0,,,40,-10
9-Jul-93,1695,1710,1660,1660,0,0,0,0,,,50,-35
12-Jul-93,1630,1660,1625,1655,0,0,0,0,,,35,25
13-Jul-93,1660,1675,1650,1670,0,0,0,0,,,25,10
14-Jul-93,1680,1710,1680,1705,0,0,0,0,,,30,25
15-Jul-93,1715,1720,1680,1690,0,0,0,0,,,40,-25
16-Jul-93,1655,1660,1630,1645,0,0,0,0,,,30,-10
19-Jul-93,1645,1650,1620,1625,0,0,0,0,,,30,-20
20-Jul-93,1615,1640,1605,1640,0,0,0,0,,,35,25
21-Jul-93,1655,1665,1650,1655,0,0,0,0,,,15,0
22-Jul-93,1665,1675,1640,1655,0,0,0,0,,,35,-10
26-Jul-93,1645,1670,1620,1625,0,0,0,0,,,50,-20
27-Jul-93,1590,1630,1580,1630,0,0,0,0,,,50,40
28-Jul-93,1590,1635,1590,1615,0,0,0,0,,,45,25
29-Jul-93,1690,1725,1660,1710,0,0,0,0,,,65,20
30-Jul-93,1890,1910,1850,1905,0,0,0,0,,,60,15
3-Aug-93,1920,1940,1865,1890,0,0,0,0,,,75,-30
4-Aug-93,1880,1900,1845,1845,0,0,0,0,,,55,-35
6-Aug-93,1880,1885,1830,1875,0,0,0,0,,,55,-5
10-Aug-93,1850,1870,1830,1855,0,0,0,0,,,40,5
12-Aug-93,1930,2045,1930,2000,0,0,0,0,,,115,70
13-Aug-93,2080,2130,2070,2080,0,0,0,0,,,60,0
16-Aug-93,2100,2100,2020,2050,0,0,0,0,,,80,-50
17-Aug-93,1990,2110,1980,2110,0,0,0,0,,,130,120
18-Aug-93,2120,2150,2080,2100,0,0,0,0,,,70,-20
19-Aug-93,2240,2350,2230,2325,0,0,0,0,,,120,85
20-Aug-93,2300,2410,2300,2320,0,0,0,0,,,110,20
24-Aug-93,2280,2310,2210,2220,0,0,0,0,,,100,-60
25-Aug-93,2220,2290,2160,2270,0,0,0,0,,,130,50
26-Aug-93,2325,2370,2290,2330,0,0,0,0,,,80,5
27-Aug-93,2340,2350,2225,2240,0,0,0,0,,,125,-100
30-Aug-93,2240,2270,2190,2215,0,0,0,0,,,80,-25
1-Sep-93,2210,2240,2160,2230,0,0,0,0,,,80,20
2-Sep-93,2315,2340,2270,2280,0,0,0,0,,,70,-35
3-Sep-93,2250,2250,2210,2245,0,0,0,0,,,40,-5
6-Sep-93,2220,2240,2175,2200,0,0,0,0,,,65,-20
7-Sep-93,2080,2100,2050,2090,0,0,0,0,,,50,10
8-Sep-93,2125,2170,2110,2110,0,0,0,0,,,60,-15
9-Sep-93,2220,2250,2195,2220,0,0,0,0,,,55,0
10-Sep-93,2230,2270,2230,2250,0,0,0,0,,,40,20
13-Sep-93,2330,2400,2330,2365,0,0,0,0,,,70,35
14-Sep-93,2330,2400,2330,2385,0,0,0,0,,,70,55
15-Sep-93,2420,2430,2370,2385,0,0,0,0,,,60,-35
16-Sep-93,2345,2365,2320,2330,0,0,0,0,,,45,-15
17-Sep-93,2380,2410,2320,2410,0,0,0,0,,,90,30
20-Sep-93,2470,2505,2420,2440,0,0,0,0,,,85,-30
21-Sep-93,2410,2440,2340,2340,0,0,0,0,,,100,-70
22-Sep-93,2340,2360,2290,2350,0,0,0,0,,,70,10
24-Sep-93,2365,2365,2280,2300,0,0,0,0,,,85,-65
27-Sep-93,2265,2290,2245,2270,0,0,0,0,,,45,5
28-Sep-93,2300,2320,2265,2265,0,0,0,0,,,55,-35
29-Sep-93,2215,2215,2160,2165,0,0,0,0,,,55,-50
30-Sep-93,2160,2250,2160,2235,0,0,0,0,,,90,75
1-Oct-93,2230,2265,2135,2155,0,0,0,0,,,130,-75
4-Oct-93,2140,2180,2120,2175,0,0,0,0,,,60,35
5-Oct-93,2180,2205,2130,2140,0,0,0,0,,,75,-40
6-Oct-93,2130,2155,2125,2155,0,0,0,0,,,30,25
7-Oct-93,2160,2180,2150,2180,0,0,0,0,,,30,20
8-Oct-93,2220,2220,2165,2180,0,0,0,0,,,55,-40
11-Oct-93,2250,2260,2190,2200,0,0,0,0,,,70,-50
12-Oct-93,2190,2235,2170,2230,0,0,0,0,,,65,40
19-Oct-93,2260,2290,2240,2250,0,0,0,0,,,50,-10
20-Oct-93,2255,2260,2225,2230,0,0,0,0,,,35,-25
21-Oct-93,2200,2200,2130,2160,0,0,0,0,,,70,-40
22-Oct-93,2170,2190,2145,2180,0,0,0,0,,,45,10
25-Oct-93,2190,2210,2180,2200,0,0,0,0,,,30,10
26-Oct-93,2200,2200,2160,2160,0,0,0,0,,,40,-40
27-Oct-93,2160,2180,2145,2165,0,0,0,0,,,35,5
28-Oct-93,2170,2175,2145,2150,0,0,0,0,,,30,-20
29-Oct-93,2140,2140,2120,2125,0,0,0,0,,,20,-15
1-Nov-93,2115,2115,2050,2065,0,0,0,0,,,65,-50
2-Nov-93,2050,2065,1970,1980,0,0,0,0,,,95,-70
3-Nov-93,2000,2010,1960,1965,0,0,0,0,,,50,-35
4-Nov-93,1990,2035,1965,2035,0,0,0,0,,,70,45
5-Nov-93,2010,2055,2005,2050,0,0,0,0,,,50,40
8-Nov-93,2110,2140,2090,2120,0,0,0,0,,,50,10
9-Nov-93,2115,2190,2105,2170,0,0,0,0,,,85,55
10-Nov-93,2190,2270,2180,2230,0,0,0,0,,,90,40
13-Nov-93,2290,2290,2225,2230,0,0,0,0,,,65,-60
16-Nov-93,2270,2280,2230,2270,0,0,0,0,,,50,0
17-Nov-93,2290,2310,2250,2290,0,0,0,0,,,60,0
18-Nov-93,2225,2460,2225,2455,0,0,0,0,,,235,230
22-Nov-93,2590,2650,2555,2625,0,0,0,0,,,95,35
23-Nov-93,2545,2630,2510,2530,0,0,0,0,,,120,-15
24-Nov-93,2525,2545,2485,2500,0,0,0,0,,,60,-25
25-Nov-93,2485,2580,2465,2550,0,0,0,0,,,115,65
26-Nov-93,2700,2735,2680,2685,0,0,0,0,,,55,-15
1-Dec-93,2700,2700,2660,2685,0,0,0,0,,,40,-15
2-Dec-93,2725,2740,2650,2660,0,0,0,0,,,90,-65
3-Dec-93,2590,2670,2590,2590,0,0,0,0,,,80,0
6-Dec-93,2510,2580,2500,2520,0,0,0,0,,,80,10
7-Dec-93,2610,2620,2560,2590,0,0,0,0,,,60,-20
8-Dec-93,2640,2780,2640,2760,0,0,0,0,,,140,120
9-Dec-93,2770,2820,2760,2820,0,0,0,0,,,60,50
10-Dec-93,2915,2970,2860,2880,0,0,0,0,,,110,-35
13-Dec-93,2900,2940,2875,2900,0,0,0,0,,,65,0
24-Dec-93,2760,2850,2750,2850,0,0,0,0,,,100,90
3-Jan-94,3060,3120,3060,3080,0,0,0,0,,,60,20
